timestamp,cpu_percent,memory_rss,memory_vms,disk_read_mb,disk_write_mb,disk_read_count,disk_write_count
2025-02-18 17:41:53,10.6,480.66796875,2229.29296875,2003.455078125,1360.3828125,61815,47322
2025-02-18 17:41:54,0.0,480.66796875,2229.29296875,2003.455078125,1360.38671875,61815,47323
2025-02-18 17:41:55,2.4,480.66796875,2229.29296875,2003.455078125,1360.390625,61815,47324
2025-02-18 17:41:56,6.6,480.66796875,2229.29296875,2003.455078125,1360.39453125,61815,47325
2025-02-18 17:41:57,5.0,480.66796875,2229.29296875,2003.455078125,1360.3984375,61815,47326
2025-02-18 17:41:58,8.4,480.66796875,2229.29296875,2003.455078125,1360.5234375,61815,47330
2025-02-18 17:41:59,13.4,480.66796875,2229.29296875,2003.455078125,1360.52734375,61815,47331
2025-02-18 17:42:00,8.3,480.66796875,2229.29296875,2003.455078125,1360.53125,61815,47332
2025-02-18 17:42:01,14.8,480.66796875,2229.29296875,2003.455078125,1360.58203125,61815,47345
2025-02-18 17:42:03,0.0,480.66796875,2229.29296875,2003.455078125,1360.73046875,61815,47349
2025-02-18 17:42:04,0.0,480.66796875,2229.29296875,2003.455078125,1360.734375,61815,47350
2025-02-18 17:42:05,11.7,480.66796875,2229.29296875,2003.455078125,1360.73828125,61815,47351
2025-02-18 17:42:06,0.8,480.66796875,2229.29296875,2003.455078125,1360.7421875,61815,47352
2025-02-18 17:42:07,10.6,480.66796875,2229.29296875,2003.455078125,1360.75,61815,47354
2025-02-18 17:42:08,9.1,480.66796875,2229.29296875,2003.455078125,1360.875,61815,47357
2025-02-18 17:42:09,10.5,480.66796875,2229.29296875,2003.455078125,1360.87890625,61815,47358
2025-02-18 17:42:10,0.0,480.66796875,2229.29296875,2003.455078125,1360.8828125,61815,47359
2025-02-18 17:42:11,0.0,480.66796875,2229.29296875,2003.455078125,1360.89453125,61815,47361
2025-02-18 17:42:12,0.0,480.66796875,2229.29296875,2003.455078125,1361.03515625,61815,47364
2025-02-18 17:42:14,8.4,480.66796875,2229.29296875,2003.455078125,1361.04296875,61815,47366
2025-02-18 17:42:15,13.5,480.66796875,2229.29296875,2003.455078125,1361.05078125,61815,47368
2025-02-18 17:42:16,14.1,480.66796875,2229.29296875,2003.455078125,1361.0546875,61815,47369
2025-02-18 17:42:17,0.0,480.66796875,2229.29296875,2003.455078125,1361.1015625,61815,47380
2025-02-18 17:42:18,0.8,480.66796875,2229.29296875,2003.455078125,1361.25,61815,47383
2025-02-18 17:42:19,5.0,480.66796875,2229.29296875,2003.455078125,1361.25390625,61815,47384
2025-02-18 17:42:20,8.3,480.66796875,2229.29296875,2003.455078125,1361.26171875,61815,47386
2025-02-18 17:42:21,15.4,480.66796875,2229.29296875,2003.455078125,1361.265625,61815,47387
2025-02-18 17:42:22,13.4,480.66796875,2229.29296875,2003.455078125,1361.4296875,61815,47394
2025-02-18 17:42:23,0.0,480.66796875,2229.29296875,2003.455078125,1361.43359375,61815,47395
2025-02-18 17:42:25,0.0,480.66796875,2229.29296875,2003.455078125,1361.4375,61815,47396
2025-02-18 17:42:26,0.0,480.66796875,2229.29296875,2003.455078125,1361.44140625,61815,47397
2025-02-18 17:42:27,12.0,480.66796875,2229.29296875,2003.455078125,1361.52734375,61815,47414
2025-02-18 17:42:28,8.4,480.66796875,2229.29296875,2003.455078125,1361.6484375,61815,47417
2025-02-18 17:42:29,8.3,480.66796875,2229.29296875,2003.455078125,1361.65234375,61815,47418
2025-02-18 17:42:30,9.1,480.66796875,2229.29296875,2003.455078125,1361.65625,61815,47419
2025-02-18 17:42:31,0.0,480.66796875,2229.29296875,2003.455078125,1361.66015625,61815,47420
2025-02-18 17:42:32,0.0,480.66796875,2229.29296875,2003.455078125,1361.6640625,61815,47421
2025-02-18 17:42:33,4.9,480.66796875,2229.29296875,2003.455078125,1361.80078125,61815,47424
2025-02-18 17:42:34,0.8,480.66796875,2229.29296875,2003.455078125,1361.8046875,61815,47425
2025-02-18 17:42:36,7.4,480.66796875,2229.29296875,2003.455078125,1361.8125,61815,47427
2025-02-18 17:42:37,10.5,480.66796875,2229.29296875,2003.455078125,1361.81640625,61815,47428
2025-02-18 17:42:38,8.3,480.66796875,2229.29296875,2003.455078125,1361.9609375,61815,47435
2025-02-18 17:42:39,10.7,480.66796875,2229.29296875,2003.455078125,1361.96875,61815,47437
2025-02-18 17:42:40,2.5,480.66796875,2229.29296875,2003.455078125,1361.97265625,61815,47438
2025-02-18 17:42:41,0.0,480.66796875,2229.29296875,2003.455078125,1361.9765625,61815,47439
2025-02-18 17:42:42,0.0,480.66796875,2229.29296875,2003.455078125,1361.98046875,61815,47440
2025-02-18 17:42:43,0.0,480.66796875,2229.29296875,2003.455078125,1362.1015625,61815,47443
2025-02-18 17:42:44,5.0,480.66796875,2229.29296875,2003.455078125,1362.109375,61815,47445
2025-02-18 17:42:45,9.1,480.66796875,2229.29296875,2003.455078125,1362.11328125,61815,47446
2025-02-18 17:42:47,8.3,480.66796875,2229.29296875,2003.455078125,1362.1171875,61815,47447
2025-02-18 17:42:48,17.5,480.66796875,2229.29296875,2003.455078125,1362.265625,61815,47450
2025-02-18 17:42:49,0.0,480.66796875,2229.29296875,2003.455078125,1362.26953125,61815,47451
2025-02-18 17:42:50,0.0,480.66796875,2229.29296875,2003.455078125,1362.2734375,61815,47452
2025-02-18 17:42:51,1.7,480.66796875,2229.29296875,2003.455078125,1362.28125,61815,47454
2025-02-18 17:42:52,37.3,480.66796875,2229.29296875,2003.455078125,1362.2890625,61815,47456
2025-02-18 17:42:53,13.5,480.66796875,2229.29296875,2003.455078125,1362.42578125,61815,47459
2025-02-18 17:42:54,87.1,480.66796875,2229.29296875,2003.455078125,1362.4296875,61815,47460
2025-02-18 17:42:55,0.8,480.66796875,2229.29296875,2003.455078125,1362.43359375,61815,47461
2025-02-18 17:42:57,0.0,480.66796875,2229.29296875,2003.455078125,1362.4375,61815,47462
2025-02-18 17:42:58,0.8,480.66796875,2229.29296875,2003.455078125,1362.5625,61815,47465
2025-02-18 17:42:59,8.3,480.66796875,2229.29296875,2003.455078125,1362.5703125,61815,47467
2025-02-18 17:43:00,8.3,480.66796875,2229.29296875,2003.455078125,1362.57421875,61815,47468
2025-02-18 17:43:01,8.3,480.66796875,2229.29296875,2003.455078125,1362.578125,61815,47469
2025-02-18 17:43:02,18.1,480.66796875,2229.29296875,2003.455078125,1362.58203125,61815,47470
2025-02-18 17:43:03,1.6,480.66796875,2229.29296875,2003.455078125,1362.7265625,61815,47473
2025-02-18 17:43:04,0.0,480.66796875,2229.29296875,2003.455078125,1362.734375,61815,47475
2025-02-18 17:43:05,9.1,480.66796875,2229.29296875,2003.455078125,1362.7421875,61815,47477
2025-02-18 17:43:06,9.8,480.66796875,2229.29296875,2003.455078125,1362.74609375,61815,47478
2025-02-18 17:43:08,8.3,480.66796875,2229.29296875,2003.455078125,1362.87109375,61815,47481
2025-02-18 17:43:09,8.3,480.66796875,2229.29296875,2003.455078125,1362.875,61815,47482
2025-02-18 17:43:10,0.0,480.66796875,2229.29296875,2003.455078125,1362.87890625,61815,47483
2025-02-18 17:43:11,2.4,480.66796875,2229.29296875,2003.455078125,1362.8828125,61815,47484
2025-02-18 17:43:12,0.8,480.66796875,2229.29296875,2003.455078125,1362.890625,61815,47486
2025-02-18 17:43:13,9.1,480.66796875,2229.29296875,2003.455078125,1363.0703125,61815,47503
2025-02-18 17:43:14,10.7,480.66796875,2229.29296875,2003.455078125,1363.07421875,61815,47504
2025-02-18 17:43:15,10.7,480.66796875,2229.29296875,2003.455078125,1363.078125,61815,47505
2025-02-18 17:43:16,14.5,480.66796875,2229.29296875,2003.455078125,1363.0859375,61815,47507
2025-02-18 17:43:17,2.5,480.66796875,2229.29296875,2003.455078125,1363.21484375,61815,47510
2025-02-18 17:43:19,0.0,480.66796875,2229.29296875,2003.455078125,1363.21875,61815,47511
2025-02-18 17:43:20,0.0,480.66796875,2229.29296875,2003.455078125,1363.22265625,61815,47512
2025-02-18 17:43:21,1.6,480.66796875,2229.29296875,2003.455078125,1363.2265625,61815,47513
2025-02-18 17:43:22,0.0,480.66796875,2229.29296875,2003.455078125,1363.23046875,61815,47514
2025-02-18 17:43:23,0.0,480.66796875,2229.29296875,2003.455078125,1363.296875,61815,47517
2025-02-18 17:43:24,9.8,480.66796875,2229.29296875,2003.455078125,1363.3046875,61815,47519
2025-02-18 17:43:25,13.4,480.66796875,2229.29296875,2003.455078125,1363.30859375,61815,47520
2025-02-18 17:43:26,8.4,480.66796875,2229.29296875,2003.455078125,1363.3125,61815,47521
2025-02-18 17:43:27,14.8,480.66796875,2229.29296875,2003.455078125,1363.453125,61815,47524
2025-02-18 17:43:28,0.0,480.66796875,2229.29296875,2003.455078125,1363.4609375,61815,47526
2025-02-18 17:43:30,1.7,480.66796875,2229.29296875,2003.455078125,1363.46484375,61815,47527
2025-02-18 17:43:31,0.8,480.66796875,2229.29296875,2003.455078125,1363.46875,61815,47528
2025-02-18 17:43:32,0.0,480.66796875,2229.29296875,2003.455078125,1363.47265625,61815,47529
2025-02-18 17:43:33,13.5,480.66796875,2229.29296875,2003.455078125,1363.60546875,61815,47533
2025-02-18 17:43:34,8.3,480.66796875,2229.29296875,2003.455078125,1363.609375,61815,47534
2025-02-18 17:43:35,12.8,480.66796875,2229.29296875,2003.455078125,1363.61328125,61815,47535
2025-02-18 17:43:36,1.7,480.66796875,2229.29296875,2003.455078125,1363.6171875,61815,47536
2025-02-18 17:43:37,0.8,480.66796875,2229.29296875,2003.455078125,1363.62109375,61815,47537
2025-02-18 17:43:38,0.0,480.66796875,2229.29296875,2003.455078125,1363.74609375,61815,47540
2025-02-18 17:43:39,0.0,480.66796875,2229.29296875,2003.455078125,1363.75,61815,47541
2025-02-18 17:43:41,0.0,480.66796875,2229.29296875,2003.455078125,1363.76171875,61815,47544
2025-02-18 17:43:42,35.5,480.66796875,2229.29296875,2003.455078125,1363.765625,61815,47545
2025-02-18 17:43:43,17.5,480.66796875,2229.29296875,2003.455078125,1363.89453125,61815,47548
2025-02-18 17:43:44,91.7,480.66796875,2229.29296875,2003.455078125,1363.8984375,61815,47549
2025-02-18 17:43:45,0.0,480.66796875,2229.29296875,2003.455078125,1363.90234375,61815,47550
2025-02-18 17:43:46,1.6,480.66796875,2229.29296875,2003.455078125,1363.90625,61815,47551
2025-02-18 17:43:47,2.5,480.66796875,2229.29296875,2003.455078125,1363.9140625,61815,47553
2025-02-18 17:43:48,12.1,480.66796875,2229.29296875,2003.455078125,1364.09765625,61815,47568
2025-02-18 17:43:49,19.7,480.66796875,2229.29296875,2003.455078125,1364.1015625,61815,47569
2025-02-18 17:43:51,9.1,480.66796875,2229.29296875,2003.455078125,1364.10546875,61815,47570
2025-02-18 17:43:52,0.8,480.66796875,2229.29296875,2003.455078125,1364.109375,61815,47571
2025-02-18 17:43:53,0.8,480.66796875,2229.29296875,2003.455078125,1364.26171875,61815,47575
2025-02-18 17:43:54,0.0,480.66796875,2229.29296875,2003.455078125,1364.265625,61815,47576
2025-02-18 17:43:55,0.0,480.66796875,2229.29296875,2003.455078125,1364.2734375,61815,47578
2025-02-18 17:43:56,45.7,480.66796875,2229.29296875,2003.455078125,1364.27734375,61815,47579
2025-02-18 17:43:57,12.0,480.66796875,2229.29296875,2003.455078125,1364.28125,61815,47580
2025-02-18 17:43:58,43.7,480.66796875,2229.29296875,2003.455078125,1364.41015625,61815,47583
2025-02-18 17:43:59,3.2,480.66796875,2229.29296875,2003.455078125,1364.4140625,61815,47584
2025-02-18 17:44:00,0.8,480.66796875,2229.29296875,2003.455078125,1364.5390625,61815,47589
2025-02-18 17:44:02,0.8,480.66796875,2229.29296875,2003.455078125,1364.546875,61815,47591
2025-02-18 17:44:03,10.6,480.66796875,2229.29296875,2003.455078125,1364.55078125,61815,47592
2025-02-18 17:44:04,10.6,480.66796875,2229.29296875,2003.455078125,1364.5546875,61815,47593
2025-02-18 17:44:05,11.3,480.66796875,2229.29296875,2003.455078125,1364.5625,61815,47595
2025-02-18 17:44:06,1.7,480.92578125,2229.29296875,2003.455078125,1364.703125,61815,47598
2025-02-18 17:44:07,0.0,480.92578125,2229.29296875,2003.455078125,1364.70703125,61815,47599
2025-02-18 17:44:08,0.8,480.92578125,2229.29296875,2003.455078125,1364.7109375,61815,47600
2025-02-18 17:44:09,8.3,480.92578125,2229.29296875,2003.455078125,1364.71875,61815,47602
2025-02-18 17:44:10,8.3,480.92578125,2229.29296875,2003.455078125,1364.84765625,61815,47605
2025-02-18 17:44:11,8.3,480.92578125,2229.29296875,2003.455078125,1364.8515625,61815,47606
2025-02-18 17:44:13,9.8,480.92578125,2229.29296875,2003.455078125,1364.85546875,61815,47607
2025-02-18 17:44:14,0.0,480.92578125,2229.29296875,2003.455078125,1364.859375,61815,47608
2025-02-18 17:44:15,0.8,480.92578125,2229.29296875,2003.455078125,1364.86328125,61815,47609
2025-02-18 17:44:16,6.6,480.92578125,2229.29296875,2003.455078125,1364.9921875,61815,47613
2025-02-18 17:44:17,1.7,480.92578125,2229.29296875,2003.455078125,1364.99609375,61815,47614
2025-02-18 17:44:18,8.3,480.92578125,2229.29296875,2003.455078125,1365.1171875,61815,47641
2025-02-18 17:44:19,9.8,480.92578125,2229.29296875,2003.455078125,1365.12109375,61815,47642
2025-02-18 17:44:20,11.3,480.92578125,2229.29296875,2003.455078125,1365.125,61815,47643
2025-02-18 17:44:21,9.1,480.92578125,2229.29296875,2003.455078125,1365.25,61815,47646
2025-02-18 17:44:22,0.0,480.92578125,2229.29296875,2003.455078125,1365.25390625,61815,47647
2025-02-18 17:44:24,0.0,480.92578125,2229.29296875,2003.455078125,1365.265625,61815,47649
2025-02-18 17:44:25,8.3,480.92578125,2229.29296875,2003.455078125,1365.2734375,61815,47651
2025-02-18 17:44:26,8.3,480.92578125,2229.29296875,2003.455078125,1365.40625,61815,47654
2025-02-18 17:44:27,9.8,480.92578125,2229.29296875,2003.455078125,1365.41015625,61815,47655
2025-02-18 17:44:28,9.1,480.92578125,2229.29296875,2003.455078125,1365.48828125,61815,47674
2025-02-18 17:44:29,2.5,480.92578125,2229.29296875,2003.455078125,1365.4921875,61815,47675
2025-02-18 17:44:30,2.5,480.92578125,2229.29296875,2003.455078125,1365.49609375,61815,47676
2025-02-18 17:44:31,0.0,480.92578125,2230.29296875,2003.455078125,1365.625,61815,47679
2025-02-18 17:44:32,10.6,480.92578125,2230.29296875,2003.455078125,1365.62890625,61815,47680
2025-02-18 17:44:33,0.8,480.92578125,2230.29296875,2003.455078125,1365.63671875,61815,47682
2025-02-18 17:44:35,11.3,480.92578125,2230.29296875,2003.455078125,1365.640625,61815,47683
2025-02-18 17:44:36,8.3,480.92578125,2230.29296875,2003.455078125,1365.76953125,61815,47686
2025-02-18 17:44:37,8.3,480.92578125,2230.29296875,2003.455078125,1365.7734375,61815,47687
2025-02-18 17:44:38,6.6,480.92578125,2230.29296875,2003.455078125,1365.77734375,61815,47688
2025-02-18 17:44:39,0.0,480.92578125,2230.29296875,2003.455078125,1365.78125,61815,47689
2025-02-18 17:44:40,0.8,480.92578125,2230.29296875,2003.455078125,1365.78515625,61815,47690
2025-02-18 17:44:41,11.3,480.92578125,2230.29296875,2003.455078125,1365.91015625,61815,47695
2025-02-18 17:44:42,13.5,480.92578125,2230.29296875,2003.455078125,1365.9140625,61815,47696
2025-02-18 17:44:43,8.3,480.92578125,2230.29296875,2003.455078125,1365.91796875,61815,47697
2025-02-18 17:44:45,8.3,480.92578125,2230.29296875,2003.455078125,1365.921875,61815,47698
2025-02-18 17:44:46,4.0,480.92578125,2230.29296875,2003.455078125,1366.06640625,61815,47701
2025-02-18 17:44:47,0.0,480.92578125,2230.29296875,2003.455078125,1366.0703125,61815,47702
2025-02-18 17:44:48,0.8,480.92578125,2230.29296875,2003.455078125,1366.07421875,61815,47703
2025-02-18 17:44:49,8.3,480.92578125,2230.29296875,2003.455078125,1366.08203125,61815,47705
2025-02-18 17:44:50,8.3,480.92578125,2230.29296875,2003.455078125,1366.0859375,61815,47706
2025-02-18 17:44:51,12.1,480.92578125,2230.29296875,2003.455078125,1366.21875,61815,47709
2025-02-18 17:44:52,9.9,480.92578125,2230.29296875,2003.455078125,1366.22265625,61815,47710
2025-02-18 17:44:53,0.0,480.92578125,2230.29296875,2003.455078125,1366.23046875,61815,47712
2025-02-18 17:44:54,0.0,480.92578125,2230.29296875,2003.455078125,1366.234375,61815,47713
2025-02-18 17:44:56,0.0,480.92578125,2230.29296875,2003.455078125,1366.35546875,61815,47716
2025-02-18 17:44:57,0.8,480.92578125,2230.29296875,2003.455078125,1366.36328125,61815,47718
2025-02-18 17:44:58,9.9,480.92578125,2230.29296875,2003.455078125,1366.3828125,61815,47723
2025-02-18 17:44:59,10.6,480.92578125,2230.29296875,2003.455078125,1366.38671875,61815,47724
2025-02-18 17:45:00,9.1,480.92578125,2230.29296875,2003.455078125,1366.390625,61815,47725
2025-02-18 17:45:01,9.2,480.92578125,2230.29296875,2003.455078125,1366.55078125,61815,47728
2025-02-18 17:45:02,0.8,480.92578125,2230.29296875,2003.455078125,1366.5546875,61815,47729
2025-02-18 17:45:03,0.0,480.92578125,2230.29296875,2003.455078125,1366.67578125,61815,47755
2025-02-18 17:45:04,0.0,480.92578125,2230.29296875,2003.455078125,1366.6796875,61815,47756
2025-02-18 17:45:05,0.8,480.92578125,2230.29296875,2003.455078125,1366.74609375,61815,47759
2025-02-18 17:45:07,10.7,480.92578125,2230.29296875,2003.455078125,1366.7578125,61815,47762
2025-02-18 17:45:08,8.3,480.92578125,2230.29296875,2003.455078125,1366.76171875,61815,47763
2025-02-18 17:45:09,9.9,480.92578125,2230.29296875,2003.455078125,1366.765625,61815,47764
2025-02-18 17:45:10,9.8,480.92578125,2230.29296875,2003.455078125,1366.76953125,61815,47765
2025-02-18 17:45:11,2.4,480.92578125,2230.29296875,2003.455078125,1366.91796875,61815,47768
2025-02-18 17:45:12,0.0,480.92578125,2230.29296875,2003.455078125,1366.921875,61815,47769
2025-02-18 17:45:13,0.0,480.92578125,2230.29296875,2003.455078125,1367.01171875,61815,47787
2025-02-18 17:45:14,0.0,480.92578125,2230.29296875,2003.455078125,1367.015625,61815,47788
2025-02-18 17:45:15,15.3,480.92578125,2230.29296875,2003.455078125,1367.15234375,61815,47792
2025-02-18 17:45:16,9.1,480.92578125,2230.29296875,2003.455078125,1367.15625,61815,47793
2025-02-18 17:45:18,9.8,480.92578125,2230.29296875,2003.455078125,1367.16015625,61815,47794
2025-02-18 17:45:19,8.4,481.1796875,2230.29296875,2003.455078125,1367.20703125,61815,47805
2025-02-18 17:45:20,0.8,481.1796875,2230.29296875,2003.455078125,1367.2109375,61815,47806
2025-02-18 17:45:21,4.0,481.1796875,2230.29296875,2003.455078125,1367.4765625,61815,47820
2025-02-18 17:45:22,0.0,481.1796875,2230.29296875,2003.455078125,1367.48828125,61815,47823
2025-02-18 17:45:23,9.1,481.1796875,2230.29296875,2003.455078125,1367.4921875,61815,47824
2025-02-18 17:45:24,8.3,481.1796875,2230.29296875,2003.455078125,1367.49609375,61815,47825
2025-02-18 17:45:25,8.4,481.1796875,2230.29296875,2003.455078125,1367.5,61815,47826
2025-02-18 17:45:26,0.0,481.1796875,2230.29296875,2003.455078125,1367.640625,61815,47829
2025-02-18 17:45:28,2.4,481.1796875,2230.29296875,2003.455078125,1367.64453125,61815,47830
2025-02-18 17:45:29,0.8,481.1796875,2230.29296875,2003.455078125,1367.6484375,61815,47831
2025-02-18 17:45:30,11.8,481.1796875,2230.29296875,2003.455078125,1367.65625,61815,47833
2025-02-18 17:45:31,12.0,481.1796875,2230.29296875,2003.455078125,1367.66015625,61815,47834
2025-02-18 17:45:32,10.7,481.1796875,2230.29296875,2003.455078125,1367.7890625,61815,47837
2025-02-18 17:45:33,9.8,481.1796875,2230.29296875,2003.455078125,1367.796875,61815,47839
2025-02-18 17:45:34,0.0,481.1796875,2230.29296875,2003.455078125,1367.80078125,61815,47840
2025-02-18 17:45:35,1.7,481.1796875,2230.29296875,2003.455078125,1367.8046875,61815,47841
2025-02-18 17:45:36,0.0,481.1796875,2230.29296875,2003.455078125,1367.93359375,61815,47845
2025-02-18 17:45:37,63.6,481.1796875,2230.29296875,2003.455078125,1367.9375,61815,47846
2025-02-18 17:45:39,9.1,481.1796875,2230.29296875,2003.455078125,1368.16796875,61815,47859
2025-02-18 17:45:40,8.3,481.1796875,2230.29296875,2003.455078125,1368.171875,61815,47860
2025-02-18 17:45:41,0.0,481.1796875,2230.29296875,2003.455078125,1368.17578125,61815,47861
2025-02-18 17:45:42,0.0,481.1796875,2230.29296875,2003.455078125,1368.1796875,61815,47862
2025-02-18 17:45:43,0.0,481.1796875,2230.29296875,2003.455078125,1368.18359375,61815,47863
2025-02-18 17:45:44,14.6,481.1796875,2230.29296875,2003.455078125,1368.3046875,61815,47867
2025-02-18 17:45:45,9.8,481.1796875,2230.29296875,2003.455078125,1368.30859375,61815,47868
2025-02-18 17:45:46,8.3,481.1796875,2230.29296875,2003.455078125,1368.3125,61815,47869
2025-02-18 17:45:47,1.6,481.1796875,2230.29296875,2003.455078125,1368.31640625,61815,47870
2025-02-18 17:45:48,0.0,481.1796875,2230.29296875,2003.455078125,1368.46484375,61815,47874
2025-02-18 17:45:50,0.8,481.1796875,2230.29296875,2003.455078125,1368.46875,61815,47875
2025-02-18 17:45:51,1.7,481.1796875,2230.29296875,2003.455078125,1368.47265625,61815,47876
2025-02-18 17:45:52,9.1,481.1796875,2230.29296875,2003.455078125,1368.48046875,61815,47878
2025-02-18 17:45:53,9.8,481.1796875,2230.29296875,2003.455078125,1368.484375,61815,47879
2025-02-18 17:45:54,8.3,481.1796875,2230.29296875,2003.455078125,1368.74609375,61815,47914
2025-02-18 17:45:55,9.2,481.1796875,2230.29296875,2003.455078125,1368.75,61815,47915
2025-02-18 17:45:56,0.0,481.1796875,2230.29296875,2003.455078125,1368.75390625,61815,47916
2025-02-18 17:45:57,0.0,481.1796875,2230.29296875,2003.455078125,1368.7578125,61815,47917
2025-02-18 17:45:58,7.3,481.4375,2230.29296875,2003.455078125,1368.8984375,61815,47921
2025-02-18 17:45:59,19.4,481.4375,2230.29296875,2003.455078125,1368.90234375,61815,47922
2025-02-18 17:46:01,13.4,481.4375,2230.29296875,2003.455078125,1368.91015625,61815,47924
2025-02-18 17:46:02,12.1,481.4375,2230.29296875,2003.455078125,1368.9140625,61815,47925
2025-02-18 17:46:03,1.7,481.4375,2230.29296875,2003.455078125,1368.91796875,61815,47926
2025-02-18 17:46:04,0.0,481.4375,2230.29296875,2003.455078125,1369.0703125,61815,47929
2025-02-18 17:46:05,0.0,481.4375,2230.29296875,2003.455078125,1369.07421875,61815,47930
2025-02-18 17:46:06,2.5,481.4375,2230.29296875,2003.455078125,1369.078125,61815,47931
2025-02-18 17:46:07,8.3,481.4375,2230.29296875,2003.455078125,1369.0859375,61815,47933
2025-02-18 17:46:08,8.3,481.4375,2230.29296875,2003.455078125,1369.08984375,61815,47934
2025-02-18 17:46:09,8.3,481.4375,2230.29296875,2003.455078125,1369.21875,61815,47937
2025-02-18 17:46:10,11.2,481.4375,2230.29296875,2003.455078125,1369.22265625,61815,47938
2025-02-18 17:46:12,2.5,481.4375,2230.29296875,2003.455078125,1369.2265625,61815,47939
2025-02-18 17:46:13,7.3,481.4375,2230.29296875,2003.455078125,1369.234375,61815,47941
2025-02-18 17:46:14,0.0,481.4375,2230.29296875,2003.455078125,1369.35546875,61815,47944
2025-02-18 17:46:15,9.1,481.4375,2230.29296875,2003.455078125,1369.36328125,61815,47946
2025-02-18 17:46:16,8.3,481.4375,2230.29296875,2003.455078125,1369.3671875,61815,47947
2025-02-18 17:46:17,27.9,481.4375,2230.29296875,2003.455078125,1369.37109375,61815,47948
2025-02-18 17:46:18,18.9,481.4375,2230.29296875,2003.455078125,1369.375,61815,47949
2025-02-18 17:46:19,9.8,481.4375,2230.29296875,2003.455078125,1369.5234375,61815,47952
2025-02-18 17:46:20,9.8,481.4375,2230.29296875,2003.455078125,1369.52734375,61815,47953
2025-02-18 17:46:22,8.3,481.4375,2230.29296875,2003.455078125,1369.53125,61815,47954
2025-02-18 17:46:23,5.0,481.4375,2230.29296875,2003.455078125,1369.5390625,61815,47956
2025-02-18 17:46:24,78.7,481.4375,2230.29296875,2003.455078125,1369.66796875,61815,47959
2025-02-18 17:46:25,22.6,481.4375,2230.29296875,2003.455078125,1369.67578125,61815,47961
2025-02-18 17:46:26,16.5,481.4375,2230.29296875,2003.455078125,1369.6796875,61815,47962
2025-02-18 17:46:27,16.8,481.4375,2230.29296875,2003.455078125,1369.68359375,61815,47963
2025-02-18 17:46:28,8.3,481.4375,2230.29296875,2003.455078125,1369.6875,61815,47964
2025-02-18 17:46:29,11.6,481.4375,2230.29296875,2003.455078125,1369.94140625,61815,47993
2025-02-18 17:46:30,19.5,481.4375,2230.29296875,2003.455078125,1369.94921875,61815,47995
2025-02-18 17:46:31,28.0,481.4375,2230.29296875,2003.455078125,1369.953125,61815,47996
2025-02-18 17:46:33,22.2,481.4375,2230.29296875,2003.455078125,1369.95703125,61815,47997
2025-02-18 17:46:34,16.7,481.4375,2230.29296875,2003.455078125,1369.9609375,61815,47998
2025-02-18 17:46:35,9.9,481.4375,2230.29296875,2003.455078125,1370.1015625,61815,48001
2025-02-18 17:46:36,2.5,481.4375,2230.29296875,2003.455078125,1370.10546875,61815,48002
2025-02-18 17:46:37,0.8,481.4375,2230.29296875,2003.455078125,1370.11328125,61815,48004
2025-02-18 17:46:38,9.9,481.4375,2230.29296875,2003.455078125,1370.12109375,61815,48006
2025-02-18 17:46:39,73.7,481.4375,2230.29296875,2003.455078125,1370.24609375,61815,48009
2025-02-18 17:46:40,9.9,481.4375,2230.29296875,2003.455078125,1370.25,61815,48010
2025-02-18 17:46:41,11.4,481.4375,2230.29296875,2003.455078125,1370.25390625,61815,48011
2025-02-18 17:46:42,0.0,481.4375,2230.29296875,2003.455078125,1370.2578125,61815,48012
2025-02-18 17:46:44,0.8,481.4375,2230.29296875,2003.455078125,1370.26171875,61815,48013
2025-02-18 17:46:45,1.7,481.4375,2230.29296875,2003.455078125,1371.72265625,61815,48018
2025-02-18 17:46:46,0.0,481.4375,2230.29296875,2003.455078125,1371.73046875,61815,48020
2025-02-18 17:46:47,18.6,481.4375,2230.29296875,2003.455078125,1371.734375,61815,48021
2025-02-18 17:46:48,8.5,481.4375,2230.29296875,2003.455078125,1371.73828125,61815,48022
2025-02-18 17:46:49,27.4,481.4375,2230.29296875,2003.455078125,1371.89453125,61815,48027
2025-02-18 17:46:50,3.3,481.4375,2230.29296875,2003.455078125,1371.8984375,61815,48028
2025-02-18 17:46:51,0.8,481.4375,2230.29296875,2003.455078125,1372.0703125,61815,48036
2025-02-18 17:46:52,8.3,481.4375,2230.29296875,2003.455078125,1372.07421875,61815,48037
2025-02-18 17:46:53,11.5,481.4375,2230.29296875,2003.455078125,1372.08203125,61815,48039
2025-02-18 17:46:55,12.9,481.4375,2230.29296875,2003.455078125,1372.17578125,61815,48062
2025-02-18 17:46:56,18.1,481.4375,2230.29296875,2003.455078125,1372.390625,61815,48070
2025-02-18 17:46:57,12.8,481.4375,2230.29296875,2003.455078125,1372.39453125,61815,48071
2025-02-18 17:46:58,8.3,481.4375,2230.29296875,2003.455078125,1372.3984375,61815,48072
2025-02-18 17:46:59,0.0,481.4375,2230.29296875,2003.455078125,1372.40234375,61815,48073
2025-02-18 17:47:00,0.8,481.4375,2230.29296875,2003.455078125,1372.74609375,61815,48115
2025-02-18 17:47:01,0.8,481.4375,2230.29296875,2003.455078125,1372.75,61815,48116
